id,season_id,episode_number,title,description,duration
1341,40,21,Episode 21:  3 1 Harmony,The quest for truth takes a dangerous turn. 126,56
1342,39,10,Episode 10:  70 1 Odyssey,Tensions rise as secrets begin to unravel. 108,46
1343,69,13,Episode 13:  73 1 Voyage,A sacrifice is made for the greater good. 110,63
1344,2,13,Episode 13:  74 1 Quest,New alliances are formed as old ones are tested. 116,44
1345,48,10,Episode 10:  71 1 Crusade,Tensions rise as secrets begin to unravel. 109,53
1346,10,8,Episode 8:  39 1 Saga,The quest for truth takes a dangerous turn. 127,96
1347,63,34,Episode 34:  33 1 Revelation,A journey into the unknown reveals new challenges. 119,58
1348,60,13,Episode 13:  75 1 Awakening,Betrayal and intrigue threaten to undo everything. 106,48
1349,3,14,Episode 14:  66 1 Resurgence,A journey into the unknown reveals new challenges. 120,82
1350,38,14,Episode 14:  67 1 Rebirth,The final battle brings a shocking conclusion. 102,42
1351,7,20,Episode 20:  7 1 Eclipse,Betrayal and intrigue threaten to undo everything. 107,45
1352,63,21,Episode 21:  4 1 Genesis,The final battle brings a shocking conclusion. 103,52
1353,74,13,Episode 13:  76 1 Ascension,A confrontation with the past changes everything. 117,54
1354,65,18,Episode 18:  24 1 Legacy,An unexpected discovery leads to a startling revelation. 121,116
1355,61,12,Episode 12:  79 1 Destiny,"A hidden enemy emerges, threatening all they hold dear. 94",56
1356,40,22,Episode 22:  2 1 Harmony,The final battle brings a shocking conclusion. 104,75
1357,36,19,Episode 19:  13 1 Odyssey,Tensions rise as secrets begin to unravel. 110,116
1358,64,13,Episode 13:  77 1 Voyage,New alliances are formed as old ones are tested. 117,102
1359,84,17,Episode 17:  34 1 Quest,A journey into the unknown reveals new challenges. 121,46
1360,29,14,Episode 14:  68 1 Crusade,New alliances are formed as old ones are tested. 118,70
1361,84,18,Episode 18:  25 1 Saga,A confrontation with the past changes everything. 118,71
1362,41,26,Episode 26:  28 Revelation,The quest for truth takes a dangerous turn. 128,117
1363,42,20,Episode 20:  8 1 Awakening,"A hidden enemy emerges, threatening all they hold dear. 95",85
1364,45,18,Episode 18:  26 1 Resurgence,"A hidden enemy emerges, threatening all they hold dear. 96",65
1365,64,14,Episode 14:  69 1 Rebirth,"A hidden enemy emerges, threatening all they hold dear. 97",62
1366,80,18,Episode 18:  27 1 Eclipse,A sacrifice is made for the greater good. 111,37
1367,22,16,Episode 16:  47 1 Genesis,"A hidden enemy emerges, threatening all they hold dear. 98",62
1368,55,20,Episode 20:  9 1 Ascension,A sacrifice is made for the greater good. 112,103
1369,69,14,Episode 14:  70 1 Legacy,Tensions rise as secrets begin to unravel. 111,66
1370,27,17,Episode 17:  35 1 Destiny,A journey into the unknown reveals new challenges. 122,99
1371,20,17,Episode 17:  36 1 Harmony,Tensions rise as secrets begin to unravel. 112,45
1372,34,24,Episode 24:  1 1 Odyssey,A race against time to prevent disaster. 110,55
1373,8,14,Episode 14:  71 1 Voyage,A confrontation with the past changes everything. 119,40
1374,10,9,Episode 9:  53 1 Quest,Betrayal and intrigue threaten to undo everything. 108,113
1375,76,17,Episode 17:  37 1 Crusade,The final battle brings a shocking conclusion. 105,92
1376,5,19,Episode 19:  14 1 Saga,Betrayal and intrigue threaten to undo everything. 109,117
1377,63,22,Episode 22:  3 1 Revelation,The final battle brings a shocking conclusion. 106,51
1378,42,21,Episode 21:  5 1 Awakening,The quest for truth takes a dangerous turn. 129,102
1379,60,14,Episode 14:  72 1 Resurgence,New alliances are formed as old ones are tested. 119,69
1380,15,16,Episode 16:  48 1 Rebirth,The quest for truth takes a dangerous turn. 130,32
1381,26,17,Episode 17:  38 1 Eclipse,The quest for truth takes a dangerous turn. 131,93
1382,11,18,Episode 18:  28 1 Genesis,"A hidden enemy emerges, threatening all they hold dear. 99",60
1383,8,15,Episode 15:  56 1 Ascension,The quest for truth takes a dangerous turn. 132,98
1384,5,20,Episode 20:  10 1 Legacy,A confrontation with the past changes everything. 120,44
1385,83,12,Episode 12:  80 1 Destiny,"A hidden enemy emerges, threatening all they hold dear. 100",93
1386,26,18,Episode 18:  29 1 Harmony,A sacrifice is made for the greater good. 113,94
1387,48,11,Episode 11:  81 1 Odyssey,A journey into the unknown reveals new challenges. 123,96
1388,8,16,Episode 16:  49 1 Voyage,A sacrifice is made for the greater good. 114,106
1389,21,17,Episode 17:  39 1 Quest,Mysteries deepen as the search for answers continues. 111,81
1390,25,15,Episode 15:  57 1 Crusade,The quest for truth takes a dangerous turn. 133,87
1391,3,15,Episode 15:  58 1 Saga,New alliances are formed as old ones are tested. 120,36
1392,56,10,Episode 10:  72 1 Revelation,Mysteries deepen as the search for answers continues. 112,74
1393,85,17,Episode 17:  40 1 Awakening,A race against time to prevent disaster. 111,78
1394,18,19,Episode 19:  15 1 Resurgence,"A hidden enemy emerges, threatening all they hold dear. 101",95
1395,58,14,Episode 14:  73 1 Rebirth,The quest for truth takes a dangerous turn. 134,32
1396,63,23,Episode 23:  2 1 Eclipse,An unexpected discovery leads to a startling revelation. 122,115
1397,35,15,Episode 15:  59 1 Genesis,Mysteries deepen as the search for answers continues. 113,117
1398,19,21,Episode 21:  30 1 Ascension,A sacrifice is made for the greater good. 115,111
1399,82,25,Episode 25:  50 1 Legacy,"A hidden enemy emerges, threatening all they hold dear. 102",75
1400,77,20,Episode 20:  11 1 Destiny,An unexpected discovery leads to a startling revelation. 123,117
1401,82,26,Episode 26:  31 1 Harmony,A race against time to prevent disaster. 112,50
1402,45,19,Episode 19:  16 1 Odyssey,The quest for truth takes a dangerous turn. 135,66
1403,34,25,Episode 25:  1 1 Voyage,A sacrifice is made for the greater good. 116,49
1404,11,19,Episode 19:  17 1 Quest,New alliances are formed as old ones are tested. 121,60
1405,25,16,Episode 16:  51 1 Crusade,Betrayal and intrigue threaten to undo everything. 110,42
1406,47,18,Episode 18:  32 1 Saga,Mysteries deepen as the search for answers continues. 114,82
1407,31,17,Episode 17:  41 1 Revelation,A sacrifice is made for the greater good. 117,110
1408,25,17,Episode 17:  42 1 Awakening,"A hidden enemy emerges, threatening all they hold dear. 103",114
1409,66,9,Episode 9:  54 1 Resurgence,The quest for truth takes a dangerous turn. 136,51
1410,4,16,Episode 16:  52 1 Rebirth,Betrayal and intrigue threaten to undo everything. 111,97
1411,11,20,Episode 20:  12 1 Eclipse,A race against time to prevent disaster. 113,109
1412,14,19,Episode 19:  18 1 Genesis,Mysteries deepen as the search for answers continues. 115,65
1413,37,19,Episode 19:  19 1 Ascension,Mysteries deepen as the search for answers continues. 116,116
1414,55,21,Episode 21:  6 1 Legacy,Tensions rise as secrets begin to unravel. 113,55
1415,3,16,Episode 16:  53 1 Destiny,Mysteries deepen as the search for answers continues. 117,107
1416,42,22,Episode 22:  4 1 Harmony,An unexpected discovery leads to a startling revelation. 124,64
1417,19,14,Episode 14:  74 1 Odyssey,The quest for truth takes a dangerous turn. 137,82
1418,23,18,Episode 18:  33 1 Voyage,The quest for truth takes a dangerous turn. 138,35
1419,22,17,Episode 17:  43 1 Quest,A sacrifice is made for the greater good. 118,40
1420,1,13,Episode 13:  78 1 Crusade,A race against time to prevent disaster. 114,50
1421,64,15,Episode 15:  60 1 Saga,New alliances are formed as old ones are tested. 122,42
1422,11,21,Episode 21:  7 1 Revelation,An unexpected discovery leads to a startling revelation. 125,90
1423,19,15,Episode 15:  61 1 Awakening,The final battle brings a shocking conclusion. 107,39
1424,17,15,Episode 15:  62 1 Resurgence,Betrayal and intrigue threaten to undo everything. 112,36
1425,22,18,Episode 18:  34 1 Rebirth,New alliances are formed as old ones are tested. 123,52
1426,55,22,Episode 22:  5 1 Eclipse,A sacrifice is made for the greater good. 119,40
1427,41,27,Episode 27:  20 Genesis,Mysteries deepen as the search for answers continues. 118,46
1428,17,16,Episode 16:  54 1 Ascension,A journey into the unknown reveals new challenges. 124,118
1429,63,35,Episode 35:  20 1 Legacy,Tensions rise as secrets begin to unravel. 114,37
1430,19,16,Episode 16:  55 1 Destiny,A journey into the unknown reveals new challenges. 125,76
1431,84,19,Episode 19:  21 1 Harmony,The quest for truth takes a dangerous turn. 139,77
1432,28,20,Episode 20:  63 1 Odyssey,The quest for truth takes a dangerous turn. 140,67
1433,39,11,Episode 11:  82 1 Voyage,Mysteries deepen as the search for answers continues. 119,104
1434,64,16,Episode 16:  56 1 Quest,Betrayal and intrigue threaten to undo everything. 113,88
1435,67,17,Episode 17:  44 1 Crusade,A confrontation with the past changes everything. 121,93
1436,71,24,Episode 24:  13 1 Saga,A journey into the unknown reveals new challenges. 126,51
1437,13,20,Episode 20:  14 1 Revelation,The final battle brings a shocking conclusion. 108,79
1438,71,19,Episode 19:  22 1 Awakening,Mysteries deepen as the search for answers continues. 120,81
1439,3,17,Episode 17:  45 1 Resurgence,New alliances are formed as old ones are tested. 124,35
1440,17,17,Episode 17:  46 1 Rebirth,Mysteries deepen as the search for answers continues. 121,86
1441,9,19,Episode 19:  23 1 Eclipse,A race against time to prevent disaster. 115,97
1442,47,19,Episode 19:  24 1 Genesis,New alliances are formed as old ones are tested. 125,110
1443,11,22,Episode 22:  6 1 Ascension,New alliances are formed as old ones are tested. 126,95
1444,80,19,Episode 19:  25 1 Legacy,Tensions rise as secrets begin to unravel. 115,70
1445,74,14,Episode 14:  75 1 Destiny,A journey into the unknown reveals new challenges. 127,66
1446,10,23,Episode 23:  47 1 Harmony,The quest for truth takes a dangerous turn. 141,47
1447,37,20,Episode 20:  15 1 Odyssey,Mysteries deepen as the search for answers continues. 122,41
1448,60,15,Episode 15:  64 1 Voyage,The quest for truth takes a dangerous turn. 142,73
1449,55,23,Episode 23:  3 1 Quest,A race against time to prevent disaster. 116,46
1450,54,15,Episode 15:  65 1 Crusade,A journey into the unknown reveals new challenges. 128,38
1451,82,27,Episode 27:  26 1 Saga,A confrontation with the past changes everything. 122,67
1452,63,36,Episode 36:  35 1 Revelation,"A hidden enemy emerges, threatening all they hold dear. 104",67
1453,10,10,Episode 10:  73 1 Awakening,Mysteries deepen as the search for answers continues. 123,102
1454,9,20,Episode 20:  16 1 Resurgence,A confrontation with the past changes everything. 123,113
1455,34,26,Episode 26:  1 1 Rebirth,Betrayal and intrigue threaten to undo everything. 114,35
1456,78,26,Episode 26:  8 1 Eclipse,The final battle brings a shocking conclusion. 109,115
1457,74,15,Episode 15:  66 1 Genesis,The quest for truth takes a dangerous turn. 143,51
1458,19,17,Episode 17:  48 1 Ascension,Mysteries deepen as the search for answers continues. 124,69
1459,41,28,Episode 28:  11 Legacy,A sacrifice is made for the greater good. 120,75
1460,14,26,Episode 26:  57 1 Destiny,"A hidden enemy emerges, threatening all they hold dear. 105",71
1461,15,25,Episode 25:  49 1 Harmony,A sacrifice is made for the greater good. 121,73
1462,84,20,Episode 20:  17 1 Odyssey,New alliances are formed as old ones are tested. 127,98
1463,55,24,Episode 24:  2 1 Voyage,An unexpected discovery leads to a startling revelation. 126,118
1464,43,18,Episode 18:  36 1 Quest,Betrayal and intrigue threaten to undo everything. 115,44
1465,24,21,Episode 21:  9 1 Crusade,The final battle brings a shocking conclusion. 110,94
1466,48,12,Episode 12:  81 1 Saga,The final battle brings a shocking conclusion. 111,63
1467,48,13,Episode 13:  79 1 Revelation,Betrayal and intrigue threaten to undo everything. 116,86
1468,38,15,Episode 15:  67 1 Awakening,Tensions rise as secrets begin to unravel. 116,98
1469,80,20,Episode 20:  18 1 Resurgence,New alliances are formed as old ones are tested. 128,106
1470,15,17,Episode 17:  50 1 Rebirth,A race against time to prevent disaster. 117,45
1471,69,15,Episode 15:  68 1 Eclipse,A race against time to prevent disaster. 118,105
1472,6,19,Episode 19:  27 1 Genesis,Betrayal and intrigue threaten to undo everything. 117,34
1473,10,11,Episode 11:  83 1 Ascension,New alliances are formed as old ones are tested. 129,110
1474,63,24,Episode 24:  3 1 Legacy,An unexpected discovery leads to a startling revelation. 127,117
1475,37,21,Episode 21:  10 1 Destiny,A journey into the unknown reveals new challenges. 129,41
1476,9,21,Episode 21:  11 1 Harmony,An unexpected discovery leads to a startling revelation. 128,79
1477,62,16,Episode 16:  58 1 Odyssey,A journey into the unknown reveals new challenges. 130,44
1478,63,25,Episode 25:  2 1 Voyage,Betrayal and intrigue threaten to undo everything. 118,36
1479,29,15,Episode 15:  69 1 Quest,An unexpected discovery leads to a startling revelation. 129,72
1480,42,23,Episode 23:  4 1 Crusade,A confrontation with the past changes everything. 124,43
1481,85,18,Episode 18:  37 1 Saga,A race against time to prevent disaster. 119,47
1482,55,25,Episode 25:  3 1 Revelation,A journey into the unknown reveals new challenges. 131,84
1483,61,13,Episode 13:  80 1 Awakening,A confrontation with the past changes everything. 125,100
1484,41,29,Episode 29:  8 Resurgence,Betrayal and intrigue threaten to undo everything. 119,42
1485,67,18,Episode 18:  38 1 Rebirth,An unexpected discovery leads to a startling revelation. 130,102
1486,57,18,Episode 18:  39 1 Eclipse,Betrayal and intrigue threaten to undo everything. 120,49
1487,21,18,Episode 18:  40 1 Genesis,Mysteries deepen as the search for answers continues. 125,84
1488,43,19,Episode 19:  28 1 Ascension,New alliances are formed as old ones are tested. 130,60
1489,44,19,Episode 19:  29 1 Legacy,A sacrifice is made for the greater good. 122,104
1490,76,18,Episode 18:  41 1 Destiny,The final battle brings a shocking conclusion. 112,36
1491,21,19,Episode 19:  30 1 Harmony,The final battle brings a shocking conclusion. 113,35
1492,83,13,Episode 13:  81 1 Odyssey,The quest for truth takes a dangerous turn. 144,74
1493,3,18,Episode 18:  42 1 Voyage,A sacrifice is made for the greater good. 123,107
1494,29,16,Episode 16:  59 1 Quest,Mysteries deepen as the search for answers continues. 126,99
1495,29,17,Episode 17:  51 1 Crusade,New alliances are formed as old ones are tested. 131,73
1496,19,18,Episode 18:  43 1 Saga,The quest for truth takes a dangerous turn. 145,85
1497,4,17,Episode 17:  52 1 Revelation,The final battle brings a shocking conclusion. 114,103
1498,63,26,Episode 26:  2 1 Awakening,The final battle brings a shocking conclusion. 115,44
1499,86,22,Episode 22:  7 1 Resurgence,New alliances are formed as old ones are tested. 132,95
1500,40,23,Episode 23:  5 1 Rebirth,A race against time to prevent disaster. 120,71
1501,42,24,Episode 24:  4 1 Eclipse,The quest for truth takes a dangerous turn. 146,72
1502,3,19,Episode 19:  31 1 Genesis,Betrayal and intrigue threaten to undo everything. 121,98
1503,22,19,Episode 19:  32 1 Ascension,A journey into the unknown reveals new challenges. 132,86
1504,33,25,Episode 25:  19 1 Legacy,A journey into the unknown reveals new challenges. 133,82
1505,34,27,Episode 27:  1 1 Destiny,The quest for truth takes a dangerous turn. 147,64
1506,14,20,Episode 20:  20 1 Harmony,The final battle brings a shocking conclusion. 116,117
1507,17,22,Episode 22:  12 1 Odyssey,Mysteries deepen as the search for answers continues. 127,34
1508,75,15,Episode 15:  70 1 Voyage,The quest for truth takes a dangerous turn. 148,110
1509,36,20,Episode 20:  21 1 Quest,The final battle brings a shocking conclusion. 117,57
1510,13,21,Episode 21:  13 1 Crusade,Betrayal and intrigue threaten to undo everything. 122,113
1511,10,12,Episode 12:  82 1 Saga,An unexpected discovery leads to a startling revelation. 131,55
1512,80,21,Episode 21:  14 1 Revelation,A confrontation with the past changes everything. 126,51
